0,0.0,0.0,-0.40476190476190477,-0.07142857142857142,-0.7142857142857143,-0.3333333333333333,-0.8571428571428571,-0.6349206349206349,-0.9047619047619048,-0.9047619047619048,-0.5873015873015873,-0.7380952380952381,-0.7301587301587301,-0.9841269841269841,-0.6507936507936508,-0.6984126984126984,-0.5634920634920635,-0.5476190476190477,-0.38095238095238093,-0.7777777777777778,-0.5238095238095238,-1.0,-0.4444444444444444,-0.626984126984127,-0.35714285714285715,-0.5396825396825397,-0.16666666666666666,-0.7936507936507936,-0.30158730158730157,-0.9841269841269841,-0.24603174603174602,-0.6190476190476191,-0.15079365079365079,-0.5079365079365079,0.07936507936507936,-0.7936507936507936,-0.0873015873015873,-0.9761904761904762,-0.07936507936507936,-0.7142857142857143,0.0,-0.6031746031746031
0,0.0,0.0,-0.375,-0.1015625,-0.6640625,-0.375,-0.796875,-0.7109375,-0.8359375,-0.9765625,-0.5625,-0.734375,-0.6484375,-0.9921875,-0.5859375,-0.71875,-0.5234375,-0.59375,-0.359375,-0.7578125,-0.4453125,-1.0,-0.3984375,-0.640625,-0.3515625,-0.5703125,-0.1484375,-0.765625,-0.21875,-0.96875,-0.203125,-0.609375,-0.15625,-0.515625,0.078125,-0.7578125,-0.015625,-0.9375,-0.0390625,-0.6875,0.0,-0.578125
0,0.0,0.0,-0.3851851851851852,-0.11851851851851852,-0.6592592592592592,-0.4,-0.7777777777777778,-0.725925925925926,-0.8148148148148148,-0.9851851851851852,-0.5185185185185185,-0.7555555555555555,-0.6296296296296297,-1.0,-0.5851851851851851,-0.725925925925926,-0.5185185185185185,-0.6074074074074074,-0.31851851851851853,-0.7777777777777778,-0.42962962962962964,-0.9851851851851852,-0.3925925925925926,-0.6370370370370371,-0.3111111111111111,-0.5777777777777777,-0.1111111111111111,-0.7703703703703704,-0.21481481481481482,-0.9481481481481482,-0.2,-0.6,-0.11851851851851852,-0.5185185185185185,0.11851851851851852,-0.7481481481481481,-0.014814814814814815,-0.9259259259259259,-0.02962962962962963,-0.6814814814814815,0.037037037037037035,-0.5777777777777777
0,0.0,0.0,-0.375,-0.10294117647058823,-0.6691176470588235,-0.40441176470588236,-0.8014705882352942,-0.7132352941176471,-0.8529411764705882,-0.9705882352941176,-0.5,-0.7720588235294118,-0.6617647058823529,-1.0,-0.6102941176470589,-0.7132352941176471,-0.5147058823529411,-0.6102941176470589,-0.3088235294117647,-0.7941176470588235,-0.47058823529411764,-0.9852941176470589,-0.4117647058823529,-0.6176470588235294,-0.3088235294117647,-0.5661764705882353,-0.10294117647058823,-0.7867647058823529,-0.2647058823529412,-0.9485294117647058,-0.22058823529411764,-0.5808823529411765,-0.11764705882352941,-0.5073529411764706,0.125,-0.7647058823529411,-0.058823529411764705,-0.9338235294117647,-0.0661764705882353,-0.6838235294117647,0.022058823529411766,-0.5808823529411765
0,0.0,0.0,-0.375,-0.14583333333333334,-0.6666666666666666,-0.4375,-0.8194444444444444,-0.7083333333333334,-0.8819444444444444,-0.9652777777777778,-0.4791666666666667,-0.8125,-0.7152777777777778,-1.0,-0.6527777777777778,-0.7013888888888888,-0.5347222222222222,-0.6041666666666666,-0.3055555555555556,-0.8263888888888888,-0.5416666666666666,-0.9513888888888888,-0.4652777777777778,-0.5902777777777778,-0.3402777777777778,-0.5763888888888888,-0.1111111111111111,-0.8194444444444444,-0.3472222222222222,-0.9166666666666666,-0.2847222222222222,-0.5625,-0.14583333333333334,-0.5277777777777778,0.1111111111111111,-0.7916666666666666,-0.13194444444444445,-0.9236111111111112,-0.13194444444444445,-0.6736111111111112,-0.020833333333333332,-0.5902777777777778
0,0.0,0.0,-0.38095238095238093,-0.1130952380952381,-0.7142857142857143,-0.4107142857142857,-0.9107142857142857,-0.6607142857142857,-1.0,-0.8690476190476191,-0.4642857142857143,-0.8630952380952381,-0.7976190476190477,-0.9940476190476191,-0.7202380952380952,-0.6904761904761905,-0.5952380952380952,-0.6190476190476191,-0.2976190476190476,-0.8809523809523809,-0.6428571428571429,-0.9226190476190477,-0.5357142857142857,-0.5595238095238095,-0.39285714285714285,-0.5833333333333334,-0.11904761904761904,-0.8690476190476191,-0.4523809523809524,-0.8690476190476191,-0.35714285714285715,-0.5119047619047619,-0.19047619047619047,-0.5357142857142857,0.07738095238095238,-0.8333333333333334,-0.2261904761904762,-0.8571428571428571,-0.21428571428571427,-0.6071428571428571,-0.08333333333333333,-0.5773809523809523
0,0.0,0.0,-0.3456221198156682,-0.17050691244239632,-0.6129032258064516,-0.4792626728110599,-0.7603686635944701,-0.7465437788018433,-0.7972350230414746,-1.0,-0.3870967741935484,-0.8663594470046083,-0.6359447004608295,-0.967741935483871,-0.5714285714285714,-0.6866359447004609,-0.4608294930875576,-0.6359447004608295,-0.2073732718894009,-0.8525345622119815,-0.4838709677419355,-0.9262672811059908,-0.41935483870967744,-0.5714285714285714,-0.29493087557603687,-0.6082949308755761,-0.02304147465437788,-0.815668202764977,-0.28110599078341014,-0.8341013824884793,-0.23963133640552994,-0.5161290322580645,-0.11059907834101383,-0.5622119815668203,0.16129032258064516,-0.7603686635944701,-0.06912442396313365,-0.8018433179723502,-0.0967741935483871,-0.5852534562211982,0.004608294930875576,-0.576036866359447
0,0.0,0.0,-0.36363636363636365,-0.10909090909090909,-0.6772727272727272,-0.37727272727272726,-0.8545454545454545,-0.6545454545454545,-0.9454545454545454,-0.9136363636363637,-0.5681818181818182,-0.759090909090909,-0.7545454545454545,-0.9772727272727273,-0.6545454545454545,-0.7,-0.5454545454545454,-0.5818181818181818,-0.37727272727272726,-0.8,-0.5636363636363636,-0.990909090909091,-0.4636363636363636,-0.6363636363636364,-0.36818181818181817,-0.5727272727272728,-0.16818181818181818,-0.8136363636363636,-0.35,-0.990909090909091,-0.2772727272727273,-0.6363636363636364,-0.17727272727272728,-0.5454545454545454,0.05909090909090909,-0.8090909090909091,-0.1318181818181818,-1.0,-0.12272727272727273,-0.7545454545454545,-0.03636363636363636,-0.6363636363636364
0,0.0,0.0,-0.30869565217391304,-0.12608695652173912,-0.5652173913043478,-0.43043478260869567,-0.6782608695652174,-0.7478260869565218,-0.6869565217391305,-1.0,-0.391304347826087,-0.782608695652174,-0.508695652173913,-0.9521739130434783,-0.45217391304347826,-0.6608695652173913,-0.3869565217391304,-0.6043478260869565,-0.2,-0.7782608695652173,-0.32608695652173914,-0.9,-0.2956521739130435,-0.5521739130434783,-0.2391304347826087,-0.5826086956521739,-0.013043478260869565,-0.7521739130434782,-0.12608695652173912,-0.8391304347826087,-0.12173913043478261,-0.5217391304347826,-0.05217391304347826,-0.5434782608695652,0.18695652173913044,-0.7260869565217392,0.06956521739130435,-0.8130434782608695,0.043478260869565216,-0.6,0.10434782608695652,-0.5869565217391305
0,0.0,0.0,-0.31363636363636366,-0.12727272727272726,-0.5636363636363636,-0.4318181818181818,-0.6727272727272727,-0.7454545454545455,-0.6727272727272727,-1.0,-0.41818181818181815,-0.7772727272727272,-0.4863636363636364,-0.9636363636363636,-0.4409090909090909,-0.6681818181818182,-0.39090909090909093,-0.6090909090909091,-0.21363636363636362,-0.7772727272727272,-0.2863636363636364,-0.9227272727272727,-0.2772727272727273,-0.5681818181818182,-0.2409090909090909,-0.5954545454545455,-0.01818181818181818,-0.75,-0.07727272727272727,-0.8590909090909091,-0.09545454545454546,-0.5363636363636364,-0.05454545454545454,-0.5590909090909091,0.18636363636363637,-0.7272727272727273,0.10909090909090909,-0.8272727272727273,0.07272727272727272,-0.6090909090909091,0.11363636363636363,-0.5909090909090909
